Applicant ID,Loan Type,Gender,Marital Status,Accomodation Type,No of years in the current address,No. of Years in the current job,Monthly Salary,Balance in Savings Account,Loan Amount Requested,Term,Down Payment ,EMI Affordable 
3156,Home Loan,Male,Married,Family Other,14,8,37500,1000,800000,180,200000,13000
3157,Home Loan,Male,Married,Family Other,40,15,18750,3000,600000,180,100000,10000
3158,Home Loan,Male,Married,Rented,2,7,20000,1000,600000,180,100000,9234
3159,Home Loan,Female,Married,Family Other,32,8,12083,10800,500000,180,100000,8000
3160,Home Improvement,Male,Married,Owned,1,9,15900,2006,400000,84,100000,9371
3161,Home Loan,Male,Married,Rented,1,0,26500,1330,700000,180,300000,12000
3162,Home Loan,Male,Married,Owned,1,8,25000,38531,1000000,180,200000,16000
3163,Home Improvement,Male,Married,Owned,12,6,30000,1300,500000,84,74650,12000
3164,Home Improvement,Male,Married,Family Other,40,20,18000,41250,500000,84,55700,12000
3165,Home Improvement,Male,Married,Rented,2,14,20000,29937,100000,60,341600,3000
3166,Home Loan,Male,Married,Owned,1,25,22500,122274,500000,180,50000,8000
3167,Home Loan,Male,Married,Family Other,34,16,25000,20387,480000,180,120000,9000
3168,Home Loan,Male,Married,Family Other,39,2,15000,58272,1000000,180,272000,16000
3169,Home Loan,Male,Married,Family Other,38,22,25000,59115,800000,120,400000,15000
3170,Home Loan,Male,Married,Family Other,25,10,40000,300000,800000,120,1200000,15000
3171,Home Loan,Male,Married,Rented,4,12,50000,43548,800000,120,555000,13402
3172,Home Loan,Female,Married,Family Other,4,6,40000,69657,800000,120,600000,13500
3173,Home Loan,Male,Married,Rented,2,13,80000,12431,580000,180,0,8519
3174,Home Loan,Male,Married,Rented,2,27,30000,36168,800000,180,550000,11750
3175,Home Loan,Male,Married,Rented,5,10,30000,100000,700000,180,500000,10281
3176,Home Loan,Male,Married,Rented,1,1,20000,1000,400000,180,330000,5875
3177,Home Loan,Male,Married,Family Other,7,12,15000,13134,400000,180,175000,6000
3178,Home Loan,Male,Married,Owned,1,10,50000,2000,800000,180,250000,12000
3179,Home Loan,Male,Married,Family Other,12,13,30000,566,450000,180,100000,7000
3180,Home Loan,Male,Married,Family Other,29,8,33000,1662,800000,180,200000,12000
3181,Home Loan,Male,Married,Family Other,20,15,22000,10880,600000,180,400000,8813
3182,Home Loan,Male,Single,Rented,1,4,13800,11000,400000,180,325000,8000
3183,Home Improvement,Male,Married,Family Other,61,42,50000,100000,300000,36,222000,12000
3184,Home Loan,Male,Married,Owned,8,8,33000,30000,800000,180,800000,12000
3185,Home Loan,Male,Married,Rented,12,22,20000,50000,800000,180,400000,12000
3186,Home Loan,Male,Married,Family Other,14,14,14000,55239,476500,120,119208,7983
3187,Home Loan,Male,Married,Rented,4,5,30000,50000,600000,180,200000,8813
3188,Home Loan,Male,Married,Family Other,23,20,40000,50000,800000,180,200000,13000
3189,Home Loan,Female,Married,Rented,3,12,30000,10000,700000,120,1400000,12000
3190,Home Loan,Male,Married,Family Other,10,15,20000,14335,500000,180,300000,8000
3191,Home Loan,Male,Married,Owned,6,20,25000,70000,800000,180,2200000,12000
3192,Home Loan,Male,Married,Rented,1,8,41000,53369,800000,180,582800,11750
3193,Home Loan,Male,Married,Family Other,10,20,50000,14115,800000,120,600000,14000
3194,Home Improvement,Male,Married,Owned,7,10,50000,0,500000,84,300000,11713
3195,Home Loan,Male,Married,Owned,15,6,29000,77,500000,180,192000,7696
3196,Home Loan,Male,Married,Owned,2,0,57500,15000,600000,120,200000,10428
3197,Home Loan,Female,Married,Rented,2,20,22000,66210,700000,180,200000,10774
3198,Home Loan,Male,Married,Owned,8,15,500000,0,800000,180,1441375,13000
3199,Home Loan,Male,Married,Owned,1,12,30000,50000,500000,180,855000,7696
3200,Home Loan,Male,Married,Rented,10,13,15000,40000,700000,180,400000,18000
3201,Home Loan,Male,Married,Rented,1,35,30000,74921,600000,180,710000,10000
3202,Home Loan,Male,Married,Owned,10,20,30000,30000,800000,180,800000,16000
3203,Home Loan,Male,Married,Owned,7,5,100000,13356,1000000,180,1100000,14000
3204,Home Loan,Male,Married,Owned,4,20,40000,2928,800000,180,200000,12313
3205,Home Loan,Male,Single,Rented,2,6,40000,21837,1000000,180,1400000,15000
3206,Home Loan,Male,Married,Owned,5,20,25000,0,200000,180,500000,100000
3207,Home Loan,Male,Married,Rented,3,10,80000,26000,700000,180,300000,10774
3208,Home Loan,Male,Married,Rented,6,0,35000,14000,800000,180,400000,16000
3209,Home Loan,Male,Married,Rented,5,10,70000,20000,800000,180,200000,12313
3210,Home Loan,Male,Married,Rented,2,20,35000,0,800000,180,600000,15000
3211,Home Improvement,Female,Married,Rented,1,0,17500,5000,300000,84,0,7500
3212,Home Loan,Male,Married,Owned,10,15,50000,50000,800000,180,200000,12313
3213,Home Loan,Male,Married,Owned,2,26,45000,890257,800000,180,1000000,16000
3214,Home Improvement,Female,Married,Owned,1,12,28500,19577,250000,84,0,8000
3215,Home Loan,Male,Married,Owned,15,16,15000,0,800000,180,200000,12313
3216,Home Loan,Male,Married,Owned,1,25,50000,0,800000,180,200000,13000
3217,Home Improvement,Male,Married,Owned,10,13,20000,1817,300000,84,829400,7028
3218,Home Loan,Female,Married,Owned,4,10,30000,45000,800000,180,700000,16500
3219,Home Loan,Male,Married,Rented,5,5,105000,0,800000,180,200000,12313
3220,Home Loan,Male,Married,Rented,10,8,20000,10000,700000,180,300000,15000
3221,Home Loan,Male,Married,Rented,1,18,25000,2000,800000,180,200000,12313
3222,Home Loan,Male,Married,Rented,4,20,33000,3022,800000,180,1700000,13000
3223,Home Loan,Male,Married,Owned,10,5,30000,17274,500000,120,550000,11124
3224,Home Loan,Male,Married,Owned,10,12,43100,80000,681600,180,186000,10490
3225,Home Loan,Female,Married,Owned,1,3,70000,841,1000000,180,600000,15391
3226,Home Loan,Male,Married,Rented,1,0,35000,10000,500000,180,127506,7696
3227,Home Loan,Female,Married,Rented,3,12,32000,59720,800000,180,200000,12313
3228,Home Loan,Male,Married,Owned,2,15,35000,40690,800000,180,600000,14000
3229,Home Loan,Male,Married,Family Other,25,20,35000,7072,700000,180,284300,10774
3230,Home Loan,Male,Others,Family Other,7,15,30000,1000,800000,180,200000,180
3231,Home Loan,Male,Married,Rented,20,6,35000,50000,800000,180,800000,16000
3232,Home Loan,Male,Married,Family Other,15,10,50000,5903,800000,180,260000,15000
3233,Home Loan,Male,Married,Rented,2,8,16000,3556,300000,180,300000,8000
3234,Home Loan,Male,Married,Family Other,7,10,30000,322004,800000,180,200000,12313
3235,Home Loan,Male,Married,Family Other,5,20,30200,16595,400000,180,600000,7000
3236,Home Loan,Male,Married,Rented,1,18,28000,15175,500000,84,150000,12000
3237,Home Loan,Male,Married,Rented,3,20,25000,6000,800000,180,200000,14000
3238,Home Loan,Female,Married,Owned,2,11,35000,75012,800000,180,200000,12313
3239,Home Loan,Male,Married,Owned,6,8,29375,0,800000,180,2300000,15000
3240,Home Loan,Male,Married,Family Other,3,15,30000,132016,800000,180,800000,13000
3241,Home Loan,Male,Married,Family Other,25,10,20000,2000,600000,180,200000,10000
3242,Home Loan,Male,Married,Owned,25,10,25300,10377,600000,180,150000,9235
3243,Home Loan,Male,Married,Owned,25,20,25000,4954,800000,180,900000,14000
3244,Home Loan,Male,Married,Owned,10,10,35000,34179,800000,156,1400000,170000
3245,Home Loan,Male,Married,Owned,30,12,20000,0,800000,180,600000,14000
3246,Home Loan,Male,Married,Owned,2,20,50000,890,400000,180,100000,8000
3247,Home Loan,Male,Married,Rented,10,15,35000,4315,730000,120,270000,12688
3248,Home Loan,Male,Married,Rented,3,10,35000,70000,800000,180,400000,130000
3249,Home Loan,Male,Married,Rented,6,0,60000,8500,800000,180,200000,15000
3250,Home Loan,Male,Married,Family Other,38,10,49000,86121,800000,180,225000,12313
3251,Home Loan,Male,Married,Owned,22,15,50000,16869,700000,180,200000,15000
3252,Home Loan,Male,Married,Rented,2,18,54700,53000,800000,120,800000,16000
3253,Home Loan,Male,Married,Rented,6,20,10000,102884,800000,180,3200000,16000
3254,Home Improvement,Male,Married,Rented,1,12,24000,8975,300000,84,0,8300
3255,Home Improvement,Male,Married,Owned,15,14,27000,7126,400000,84,952000,9371
3256,Home Loan,Male,Married,Rented,2,10,34733,8000,800000,180,1100000,17000
3257,Home Loan,Female,Single,Rented,1,8,40000,10734,800000,180,700000,14000
3258,Home Loan,Male,Married,Rented,4,10,30000,1225,268000,180,67000,12000
3259,Home Improvement,Male,Married,Owned,1,6,30000,1406,300000,84,500000,15000
3260,Home Loan,Male,Married,Family Other,4,20,25000,427,400000,180,300000,10000
3261,Home Loan,Male,Married,Owned,1,4,40000,12197,700000,180,7320000,12000
3262,Home Loan,Male,Married,Owned,21,10,18500,10000,500000,60,500000,15000
3263,Home Loan,Male,Married,Rented,1,11,30000,358526,500000,180,1200000,10000
3264,Home Loan,Male,Single,Rented,2,6,19000,20000,800000,180,800000,16000
3265,Home Loan,Male,Married,Rented,2,15,30000,10000,800000,180,500000,13000
3266,Home Loan,Male,Married,Rented,3,7,30000,3742,650000,180,150000,10004
3267,Home Loan,Male,Married,Rented,4,5,25000,26035,700000,180,200000,15000
3268,Home Loan,Male,Married,Rented,3,20,40000,1020,600000,180,400000,10000
3269,Home Loan,Male,Married,Family Other,15,14,60000,9120,1000000,180,200000,20000
3270,Home Loan,Male,Single,Rented,1,4,20000,1025,500000,180,300000,10000
3271,Home Loan,Female,Single,Rented,16,7,20000,52696,800000,180,400000,15000
3272,Home Loan,Female,Married,Rented,1,7,25000,13729,800000,180,200000,15000
3273,Home Loan,Female,Married,Owned,1,8,60000,5630,800000,180,400000,15000
3274,Home Loan,Male,Married,Owned,2,20,25000,76666,500000,180,300000,9000
3275,Home Loan,Male,Married,Rented,3,10,35000,100000,800000,180,500000,15000
3276,Home Loan,Male,Married,Rented,10,3,18000,1208,600000,180,200000,10000
3277,Home Loan,Male,Married,Owned,9,12,25000,44068,600000,180,400000,15000
3278,Home Loan,Male,Married,Owned,20,25,14000,33085,800000,180,800000,14000
3279,Home Loan,Male,Married,Family Other,10,10,15000,51560,500000,180,50000,10000
3280,Home Loan,Male,Married,Owned,25,8,63500,5000,800000,180,1200000,15000
3281,Home Loan,Male,Married,Rented,7,20,25000,5029,800000,180,200000,14000
3282,Home Loan,Male,Married,Owned,2,10,30400,100,400000,84,400000,10000
3283,Home Loan,Male,Married,Rented,8,10,35000,0,800000,180,200000,15000
3284,Home Loan,Male,Married,Rented,1,13,250000,11081,700000,180,200000,12000
3285,Home Loan,Male,Married,Owned,25,8,15000,3000,300000,84,200000,10000
3286,Home Loan,Male,Married,Owned,4,7,52500,0,800000,180,800000,14000
3287,Home Loan,Male,Married,Owned,20,12,25000,3544,800000,180,800000,13500
3288,Home Loan,Male,Married,Rented,6,10,25000,1000,800000,180,200000,15000
3289,Home Loan,Male,Married,Family Other,8,9,25000,18503,600000,180,300000,14000
3290,Home Loan,Male,Married,Family Other,20,20,35000,30000,800000,180,1500000,20000
3291,Home Loan,Male,Married,Family Other,4,12,39250,5000,800000,180,2700000,15000
3292,Home Loan,Male,Married,Owned,1,15,15000,209322,800000,180,200000,20000
3293,Home Loan,Male,Married,Family Other,8,7,50000,20325,500000,180,300000,15000
3294,Home Improvement,Male,Married,Family Other,36,21,30500,18782,300000,84,300000,7000
3295,Home Loan,Male,Married,Rented,7,10,118500,300000,800000,180,300000,15000
3296,Home Loan,Male,Married,Company Provided,30,16,25000,10000,500000,180,600000,10000
3297,Home Loan,Male,Married,Rented,5,20,33700,0,800000,180,700000,13000
3298,Home Loan,Male,Married,Rented,1,20,39200,20000,700000,180,200000,10774
3299,Home Loan,Male,Married,Family Other,4,15,40000,36392,800000,180,200000,17000
3300,Home Loan,Male,Married,Rented,1,4,54600,3240,800000,180,200000,12313
3301,Home Loan,Male,Married,Family Other,10,15,25000,50000,400000,60,600000,10000
3302,Home Improvement,Male,Married,Owned,5,9,19000,3682,300000,84,200000,12000
3303,Home Loan,Male,Married,Family Other,1,20,9000,0,250000,180,250000,4000
3304,Home Loan,Male,Married,Rented,2,0,51620,10961,800000,180,2700000,14000
3305,Home Loan,Male,Married,Family Other,20,8,25000,5169,700000,180,300000,10000
3306,Home Improvement,Male,Married,Owned,29,10,20000,5000,300000,84,1700000,10000
3307,Home Loan,Male,Married,Owned,1,12,25000,10000,800000,180,975000,13000
3308,Home Improvement,Male,Married,Owned,1,15,20000,704,300000,84,100000,10000
3309,Home Loan,Male,Married,Owned,1,0,35000,1337,600000,180,375000,9235
3310,Home Loan,Male,Single,Rented,3,5,52500,10145,600000,120,240000,10428
3311,Home Loan,Male,Married,Family Other,25,15,30000,20000,200000,120,900000,5000
3312,Home Loan,Male,Single,Rented,1,14,36500,142000,700000,180,200000,10774
3313,Home Improvement,Male,Single,Owned,6,7,25000,41058,300000,84,700000,10000
3314,Home Loan,Male,Married,Rented,1,15,50000,26269,800000,180,700000,13000
3315,Home Loan,Male,Married,Owned,14,0,42250,13656,800000,180,200000,12313
3316,Home Loan,Male,Married,Rented,10,15,32500,4392,500000,180,145000,7696
3317,Home Loan,Male,Married,Rented,1,8,220500,836,350000,180,200000,7000
3318,Home Loan,Male,Married,Rented,5,15,25000,17018,600000,180,200000,10000
3319,Home Loan,Male,Married,Owned,6,6,18000,55808,300000,180,300000,5000
3320,Home Loan,Male,Married,Owned,1,30,27300,0,650000,180,200000,10004
3321,Home Loan,Male,Married,Family Other,12,10,19550,2823,800000,180,200000,14000
3322,Home Improvement,Male,Married,Rented,1,8,40000,12511,500000,84,50000,12000
3323,Home Loan,Male,Married,Owned,1,25,40750,6954,800000,108,427000,14509
3324,Home Improvement,Male,Married,Family Other,5,12,50000,1465,400000,84,100000,12000
3325,Home Loan,Female,Married,Rented,15,3,50000,22628,1000000,180,1500000,16000
3326,Home Loan,Male,Married,Family Other,8,10,30000,0,1000000,180,250000,16000
3327,Home Loan,Male,Married,Family Other,20,9,100000,1382342,1000000,180,1100000,16000
3328,Home Loan,Female,Married,Family Other,16,8,34450,70000,500000,180,1100000,13000
3329,Home Loan,Male,Married,Family Other,1,12,18000,7194,700000,180,100000,13000
3330,Home Loan,Male,Married,Rented,3,15,129500,11916,1000000,180,600000,16000
3331,Home Loan,Male,Married,Owned,5,15,30000,137321,800000,180,700000,16000
3332,Home Loan,Male,Married,Owned,20,18,50000,1000,300000,60,300000,10000
3333,Home Loan,Male,Married,Owned,7,20,40000,0,800000,180,200000,16000
3334,Home Improvement,Male,Married,Owned,2,15,6000,5907,500000,84,175000,13000
3335,Home Loan,Male,Married,Owned,1,10,30000,0,300000,180,100000,10000
3336,Home Loan,Male,Married,Rented,1,17,35000,0,500000,180,300000,7696
3337,Home Loan,Male,Married,Family Other,30,20,35000,0,400000,120,1120000,10000
3338,Home Loan,Male,Single,Family Other,7,9,50000,156000,1000000,180,1000000,16000
3339,Home Improvement,Male,Married,Owned,1,10,25000,61099,300000,84,250000,15000
3340,Home Loan,Male,Married,Owned,18,17,53720,31184,715000,180,185000,11004
3341,Home Improvement,Male,Married,Owned,8,20,30000,7882,500000,84,100000,14000
3342,Home Loan,Male,Married,Family Other,5,0,16750,4126,400000,180,875000,6157
3343,Home Loan,Male,Married,Rented,1,18,40000,3387,600000,120,247000,12000
3344,Home Loan,Male,Married,Rented,3,8,50000,3828,1000000,180,200000,17000
3345,Home Loan,Male,Married,Rented,1,15,34300,1000,1000000,180,400000,16000
3346,Home Loan,Male,Married,Owned,4,15,30000,18146,800000,180,300000,13000
3347,Home Loan,Male,Married,Owned,6,25,30000,376055,250000,60,65000,6214
3348,Home Loan,Male,Married,Owned,3,10,14000,465,400000,84,102000,10000
3349,Home Loan,Male,Married,Owned,2,12,22275,5000,650000,120,150000,12166
3350,Home Loan,Male,Married,Rented,4,20,15000,21022,400000,180,150000,7000
3351,Home Loan,Male,Married,Rented,10,5,24000,3841,200000,84,140000,6000
3352,Home Loan,Male,Married,Rented,1,18,43000,214,1000000,180,250000,15391
3353,Home Loan,Male,Married,Owned,1,15,80000,0,1000000,180,250000,15391
3354,Home Loan,Male,Married,Rented,2,12,30912,95312,500000,180,660785,8053
3355,Home Loan,Male,Married,Family Other,11,25,40200,10842,1000000,180,500000,19000
3356,Home Loan,Male,Married,Family Other,10,7,30000,22881,1000000,180,500000,15390
3357,Home Loan,Male,Married,Owned,5,10,38000,2759,800000,180,200000,12313
3358,Home Loan,Male,Married,Company Provided,19,5,25000,1500,720000,180,200000,12000
3359,Home Improvement,Male,Married,Owned,5,7,35000,0,500000,84,477600,10000
3360,Home Loan,Male,Married,Rented,8,14,36000,0,1000000,180,600000,15391
3361,Home Improvement,Male,Married,Owned,8,15,25000,5070,500000,84,100000,11713
3362,Home Improvement,Male,Married,Rented,1,14,33900,4304,300000,60,300000,700000
3363,Home Loan,Male,Married,Rented,3,12,88000,23000,940000,180,106000,14467
3364,Home Loan,Male,Married,Rented,3,18,60000,2476,1000000,180,600000,15391
3365,Home Improvement,Male,Married,Owned,19,20,25000,1396,300000,60,500000,13810
3366,Home Loan,Male,Married,Rented,7,25,15000,841,200000,120,300000,7000
3367,Home Loan,Male,Married,Family Other,20,10,30000,23238,1000000,180,250000,17000
3368,Home Loan,Male,Married,Rented,10,18,40000,4170,900000,180,300000,14000
3369,Home Loan,Male,Married,Owned,6,25,25000,39190,250000,120,169000,10000
3370,Home Loan,Male,Married,Rented,2,5,50000,29956,1000000,180,250000,16000
3371,Home Loan,Male,Married,Rented,3,10,19000,23771,600000,180,200000,9234
3372,Home Loan,Male,Married,Owned,30,18,22500,147964,700000,180,1100000,10774
3373,Home Loan,Male,Married,Owned,6,18,14800,100889,300000,180,95000,4618
3374,Home Loan,Male,Married,Family Other,10,18,40150,1568,1000000,180,2500000,15390
3375,Home Loan,Male,Married,Family Other,10,10,35000,41049,500000,180,1000000,15000
3376,Home Loan,Male,Married,Family Other,2,26,19962,166851,1000000,144,500000,16500
3377,Home Loan,Male,Married,Owned,3,15,30000,402,500000,84,300000,9000
3378,Home Improvement,Male,Married,Rented,15,10,18000,10619,500000,84,300000,9000
3379,Home Loan,Male,Married,Owned,1,5,30000,8352,500000,180,500000,7696
3380,Home Loan,Male,Married,Rented,1,18,40000,113210,700000,180,200000,12000
3381,Home Loan,Male,Married,Rented,1,17,30000,1773,345000,180,95000,5000
3382,Home Improvement,Male,Married,Family Other,13,12,48500,50000,600000,120,7500,10812
3383,Home Loan,Male,Married,Family Other,20,7,50000,0,1000000,180,700000,16000
3384,Home Loan,Female,Married,Owned,1,6,20000,16665,600000,180,800000,10000
3385,Home Improvement,Male,Married,Owned,3,30,40000,335,300000,84,85000,11713
3386,Home Improvement,Male,Married,Family Other,25,30,37500,0,500000,60,268000,12697
3387,Home Loan,Male,Married,Rented,5,20,50000,30000,970000,180,632200,15622
3388,Home Loan,Male,Single,Rented,23,8,33000,4928,950000,180,250000,14621
3389,Home Loan,Male,Married,Rented,4,8,25000,25000,350000,84,250000,9000
3390,Home Loan,Male,Married,Family Other,1,17,43500,0,500000,84,600000,10000
3391,Home Loan,Male,Married,Rented,9,22,25000,40656,1000000,180,200000,18000
3392,Home Loan,Male,Married,Owned,6,25,37000,64557,840000,180,210000,12928
3393,Home Loan,Male,Single,Rented,2,5,25000,30000,800000,180,700000,13000
3394,Home Loan,Male,Married,Family Other,25,15,21000,1210,400000,180,1200000,6157
3395,Home Loan,Male,Married,Rented,10,22,50000,264490,1000000,180,200000,16000
3396,Home Loan,Male,Single,Family Other,5,5,35000,25000,1000000,180,365000,16000
3397,Home Loan,Male,Married,Family Other,31,10,40000,33563,1000000,180,500000,16000
